"id","arcgis-id","description","type","label","identifier","image-url","p-in-p-url","pleiades-url","plod-english-title","plod-italian-title","spatially-within","surface-area","wiki-en-url","wiki-it-url","wikidata-url","url"
"r8-i7-p20","BLD_001156","Public Buildings","property","Property VIII.7.20","r8-i7-p20","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2020%20p1.htm","","Theatrum maius","","r8-i7","3623.921","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p20"
"r8-i7-p21","","","property","","","","","","","","r8-i7","","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p21"
"r8-i7-p24","BLD_001157","Private Dwellings; Shops; Workshops","property","Property VIII.7.24","r8-i7-p24","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2024.htm","","Officina staturaria","","r8-i7","173.796","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p24"
"r8-i7-p25","BLD_001159","Temples","property","Property VIII.7.25","r8-i7-p25","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2025.htm","","Tempio greco","","r8-i7","172.2081","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p25"
"r8-i7-p26","BLD_001160","Private Dwellings","property","Property VIII.7.26","r8-i7-p26","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2026.htm","","Strada del Tempio d'Iside nos. 3.4.5","","r8-i7","148.0115","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p26"
"r8-i7-p27a","BLD_001161","Private Dwellings; Workshops","property","Property VIII.7.27a","r8-i7-p27a","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2027.htm","","","","r8-i7","663.5855","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p27a"
"r8-i7-p28","BLD_001162","Temple complex dedicated to Isis.","property","Property VIII.7.28","r8-i7-p28","https://www.pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2028%20plan%202.jpg","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2028%20p1.htm","","Precinct of the Temple of Isis","","r8-i7","792.9375","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p28"
"r8-i7-p29","BLD_001163","Public Buildings","property","Property VIII.7.29","r8-i7-p29","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2029.htm","","Scuola","","r8-i7","503.5669","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p29"
"r8-i7-p3","","","property","","","","","","","","r8-i7","","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p3"
"r8-i7-p30","BLD_001164","Public Buildings","property","Property VIII.7.30","r8-i7-p30","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2030%20p1.htm","","Portico dei teatri","","r8-i7","5248.841","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p30"
"r8-i7-p4","","","property","","","","","","","","r8-i7","","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p4"
"r8-i7-p5","","","property","","","","","","","","r8-i7","","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p5"
"r8-i7-p6","BLD_001165","Private Dwellings; Shops; Workshops","property","Property VIII.7.6","r8-i7-p6","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2006.htm","","","","r8-i7","538.414","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p6"
"r8-i7-p8","BLD_001166","Workshops","property","Property VIII.7.8","r8-i7-p8","","http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2008.htm","","Taberna of M. Syrus, garasenus","","r8-i7","144.3163","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i7-p8"
"r8-i8-p10","","","property","","","","","","","","r8-i8","","","","","http://p-lod.org/urn/urn:p-lod:id:r8-i8-p10"
"r9-i1-p1","BLD_000271","Shops","property","Property IX.1.1","r9-i1-p1","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2001.htm","","Domus of Cn. Audius Bassus","","r9-i1","21.11446","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p1"
"r9-i1-p10","BLD_000273","Shops","property","Property IX.1.10","r9-i1-p10","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2010.htm","","","","r9-i1","27.05634","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p10"
"r9-i1-p11","","","property","","","","","","","","r9-i1","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p11"
"r9-i1-p12","","","property","","","","","","","","r9-i1","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p12"
"r9-i1-p13","BLD_000274","Shops","property","Property IX.1.13","r9-i1-p13","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2013.htm","","","","r9-i1","17.17112","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p13"
"r9-i1-p14","BLD_000275","Shops","property","Property IX.1.14","r9-i1-p14","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2014.htm","","Sodalicium of the fabri lignarii","","r9-i1","16.02254","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p14"
"r9-i1-p15","","","property","","","","","","","","r9-i1","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p15"
"r9-i1-p16","BLD_000276","Entertainment Buildings","property","Property IX.1.16","r9-i1-p16","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2016.htm","","Caupona of Primus","","r9-i1","56.1291","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p16"
"r9-i1-p17","BLD_000277","Workshops","property","Property IX.1.17","r9-i1-p17","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2017.htm","","","","r9-i1","17.55019","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p17"
"r9-i1-p18","BLD_000278","Workshops","property","Property IX.1.18","r9-i1-p18","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2018.htm","","","","r9-i1","134.8959","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p18"
"r9-i1-p19","","","property","","","","","","","","r9-i1","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p19"
"r9-i1-p2","BLD_000279","Shops","property","Property IX.1.2","r9-i1-p2","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2002.htm","","","","r9-i1","28.46168","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p2"
"r9-i1-p20","BLD_000280","Private Dwellings","property","Property IX.1.20","r9-i1-p20","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2020.htm","","","","r9-i1","1244.085","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p20"
"r9-i1-p21","BLD_000281","Shops","property","Property IX.1.21","r9-i1-p21","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2021.htm","","","","r9-i1","22.34203","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p21"
"r9-i1-p22","BLD_000282","Private Dwellings","property","Property IX.1.22","r9-i1-p22","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2022.htm","","Domus of the CC. Cuspii, Pansa et Proculus","","r9-i1","1027.334","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p22"
"r9-i1-p23","BLD_000283","Shops","property","Property IX.1.23","r9-i1-p23","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2023.htm","","","","r9-i1","19.73264","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p23"
"r9-i1-p24","BLD_000284","Shops","property","Property IX.1.24","r9-i1-p24","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2024.htm","","","","r9-i1","40.21414","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p24"
"r9-i1-p26","BLD_000285","Private Dwellings; Shops","property","Property IX.1.26","r9-i1-p26","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2026.htm","","Domus of the Iudaei","","r9-i1","158.2114","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p26"
"r9-i1-p27","BLD_000286","Shops","property","Property IX.1.27","r9-i1-p27","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2027.htm","","Taberna of Pacuvius Erasistratus","","r9-i1","31.13647","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p27"
"r9-i1-p28","BLD_000287","Entertainment Buildings","property","Property IX.1.28","r9-i1-p28","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2028.htm","","Stabulum of Thesmus, libertus","","r9-i1","104.6031","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p28"
"r9-i1-p3","BLD_000288","Workshops; Shops","property","Property IX.1.3","r9-i1-p3","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2003.htm","","Bottega del mercante di olio","","r9-i1","181.5771","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p3"
"r9-i1-p31","","","property","","","","","","","","r9-i1","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p31"
"r9-i1-p32","BLD_000289","Private Dwellings","property","Property IX.1.32","r9-i1-p32","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2032.htm","","","","r9-i1","121.0741","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p32"
"r9-i1-p33","","","property","","","","","","","","r9-i1","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p33"
"r9-i1-p4","BLD_000290","Shops","property","Property IX.1.4","r9-i1-p4","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2004.htm","","","","r9-i1","37.02835","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p4"
"r9-i1-p5","BLD_000291","Workshops","property","Property IX.1.5","r9-i1-p5","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2005.htm","","","","r9-i1","218.781","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p5"
"r9-i1-p6","BLD_000292","Entertainment Buildings","property","Property IX.1.6","r9-i1-p6","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2006.htm","","","","r9-i1","56.55926","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p6"
"r9-i1-p7","BLD_000293","Private Dwellings","property","Property IX.1.7","r9-i1-p7","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2007.htm","","Domus of Paccius Alexander and Alexa","","r9-i1","191.072","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p7"
"r9-i1-p8","BLD_000294","Entertainment Buildings","property","Property IX.1.8","r9-i1-p8","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2008.htm","","","","r9-i1","62.01957","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p8"
"r9-i1-p9","BLD_000295","Shops","property","Property IX.1.9","r9-i1-p9","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2009.htm","","","","r9-i1","34.91096","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i1-p9"
"r9-i10-p1","BLD_000296","Private Dwellings","property","Property IX.10.1","r9-i10-p1","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2010%2001.htm","","","","r9-i10","214.5284","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i10-p1"
"r9-i10-p2","BLD_000297","Workshops","property","Property IX.10.2","r9-i10-p2","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2010%2002.htm","","","","r9-i10","266.4314","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i10-p2"
"r9-i11-p1","","","property","","","","","","","","r9-i11","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p1"
"r9-i11-p2","BLD_000298","Entertainment Buildings","property","Property IX.11.2","r9-i11-p2","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2011%2002.htm","","Thermopolio","","r9-i11","39.98462","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p2"
"r9-i11-p3","","","property","","","","","","","","r9-i11","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p3"
"r9-i11-p4","BLD_000299","Private Dwellings","property","Property IX.11.4","r9-i11-p4","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2011%2004.htm","","Casa del termopolio","","r9-i11","7.362792","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p4"
"r9-i11-p5","BLD_000300","Shops","property","Property IX.11.5","r9-i11-p5","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2011%2005.htm","","","","r9-i11","9.12932","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p5"
"r9-i11-p6","","","property","","","","","","","","r9-i11","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p6"
"r9-i11-p7","BLD_000301","Private Dwellings","property","Property IX.11.7","r9-i11-p7","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2011%2007.htm","","","","r9-i11","2.337489","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p7"
"r9-i11-p8","BLD_000302","Entertainment Buildings","property","Property IX.11.8","r9-i11-p8","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2011%2008.htm","","","","r9-i11","7.064978","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i11-p8"
"r9-i12-p1","BLD_000303","Shops","property","Property IX.12.1","r9-i12-p1","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2012%2001.htm","","Casa del primo cenacolo","","r9-i12","65.97871","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p1"
"r9-i12-p2","","","property","","","","","","","","r9-i12","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p2"
"r9-i12-p3","","","property","","","","","","","","r9-i12","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p3"
"r9-i12-p4","BLD_000304","Workshops; Shops","property","Property IX.12.4","r9-i12-p4","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2012%2004.htm","","","","r9-i12","133.5061","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p4"
"r9-i12-p5","BLD_000305","Shops","property","Property IX.12.5","r9-i12-p5","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2012%2005.htm","","","","r9-i12","36.01443","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p5"
"r9-i12-p6","BLD_000306","Workshops","property","Property IX.12.6","r9-i12-p6","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2012%2006.htm","","Taberna of Crescens","","r9-i12","26.84075","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p6"
"r9-i12-p7","","","property","","","","","","","","r9-i12","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p7"
"r9-i12-p8","BLD_000307","Entertainment Buildings","property","Property IX.12.8","r9-i12-p8","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2012%2008.htm","","Domus of Cornelius Maximus","","r9-i12","12.04229","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i12-p8"
"r9-i13-p1","","","property","","","","","","","","r9-i13","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i13-p1"
"r9-i13-p3","BLD_000308","Private Dwellings; Shops","property","Property IX.13.3","r9-i13-p3","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2013%2003.htm","","Casa dei Polybii","","r9-i13","944.4937","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i13-p3"
"r9-i13-p4","BLD_000309","Shops","property","Property IX.13.4","r9-i13-p4","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2013%2004.htm","","","","r9-i13","9.889875","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i13-p4"
"r9-i13-p5","BLD_000311","Workshops","property","Property IX.13.5","r9-i13-p5","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2013%2005.htm","","Casa delle origini di Roma","","r9-i13","3.162763","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i13-p5"
"r9-i13-p6","BLD_000312","Shops","property","Property IX.13.6","r9-i13-p6","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2013%2006.htm","","Taberna of Sex. Ceius","","r9-i13","7.423168","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i13-p6"
"r9-i14-p1","BLD_000313","Entertainment Buildings","property","Property IX.14.1","r9-i14-p1","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2014%2001.htm","","","","r9-i14","64.5052","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i14-p1"
"r9-i14-p2","","","property","","","","","","","","r9-i14","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i14-p2"
"r9-i14-p3","BLD_000314","Shops","property","Property IX.14.3","r9-i14-p3","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2014%2003.htm","","","","r9-i14","21.87605","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i14-p3"
"r9-i14-p4","BLD_000315","Private Dwellings; Market Garden","property","Property IX.14.4","r9-i14-p4","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2014%2004%20p1.htm","","","","r9-i14","1977.63","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i14-p4"
"r9-i14-pa","","","property","","","","","","","","r9-i14","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i14-pa"
"r9-i14-pc","BLD_000316","Private Dwellings","property","Property IX.14.c","r9-i14-pc","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2014%20c.htm","","","","r9-i14","201.4623","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i14-pc"
"r9-i2-p1","","","property","","","","","","","","r9-i2","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p1"
"r9-i2-p10","BLD_000317","Private Dwellings; Workshops","property","Property IX.2.10","r9-i2-p10","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2010.htm","","Casa del gallo","","r9-i2","373.6625","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p10"
"r9-i2-p11","BLD_000318","Workshops","property","Property IX.2.11","r9-i2-p11","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2011.htm","","Taberna I Attiorum","","r9-i2","37.70885","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p11"
"r9-i2-p12","BLD_000319","Workshops","property","Property IX.2.12","r9-i2-p12","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2012.htm","","Taberna II Attiorum","","r9-i2","90.23983","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p12"
"r9-i2-p13","BLD_000320","Private Dwellings","property","Property IX.2.13","r9-i2-p13","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2013.htm","","","","r9-i2","31.22055","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p13"
"r9-i2-p16","BLD_000321","Private Dwellings","property","Property IX.2.16","r9-i2-p16","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2016.htm","","Domus of Bruttius Balbus","","r9-i2","356.7306","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p16"
"r9-i2-p17","BLD_000322","Private Dwellings","property","Property IX.2.17","r9-i2-p17","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2017.htm","","","","r9-i2","349.512","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p17"
"r9-i2-p18","BLD_000323","Private Dwellings","property","Property IX.2.18","r9-i2-p18","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2018.htm","","Domus of Curvius Marcellus et Fabia","","r9-i2","310.6835","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p18"
"r9-i2-p2","BLD_000324","Shops","property","Property IX.2.2","r9-i2-p2","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2002.htm","","","","r9-i2","33.98552","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p2"
"r9-i2-p20","","","property","","","","","","","","r9-i2","","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p20"
"r9-i2-p21","BLD_000325","Private Dwellings; Shops","property","Property IX.2.21","r9-i2-p21","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2021.htm","","","","r9-i2","349.6827","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p21"
"r9-i2-p22","BLD_000326","Shops","property","Property IX.2.22","r9-i2-p22","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2022.htm","","","","r9-i2","41.23912","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p22"
"r9-i2-p23","BLD_000327","Shops","property","Property IX.2.23","r9-i2-p23","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2023.htm","","","","r9-i2","48.58797","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p23"
"r9-i2-p24","BLD_000328","Entertainment Buildings","property","Property IX.2.24","r9-i2-p24","","http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2002%2024.htm","","","","r9-i2","186.0232","","","","http://p-lod.org/urn/urn:p-lod:id:r9-i2-p24"
